train_folder,file_name,window_id,CH1_rms,CH1_kurtosis,CH1_skewness,CH1_peak,CH2_rms,CH2_kurtosis,CH2_skewness,CH2_peak,CH3_rms,CH3_kurtosis,CH3_skewness,CH3_peak,CH4_rms,CH4_kurtosis,CH4_skewness,CH4_peak,Torque[Nm],TC SP Front[¡ÆC],TC SP Rear[¡ÆC]
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528084522.tdms,7,0.313720202,0.241488275,-0.013159645,1.437901919,1.598972779,0.050050209,0.036641941,7.227428566,0.716032229,0.712526947,-0.014911517,3.773930872,0.932768042,-0.013509072,0.018880079,4.042335732,-5.364108,102.2492,110.3483
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528084522.tdms,8,0.290748594,0.208527775,0.006745917,1.305896023,1.257930191,1.092985149,0.032371782,6.699823045,0.680636655,0.338957147,0.000622009,3.088856539,0.734664131,0.598881298,0.004002494,3.970175822,-5.364108,102.2492,110.3483
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528084522.tdms,9,0.322705227,0.27420344,0.002998293,1.415448503,1.484123708,1.166317726,0.033523303,8.089485697,0.734942444,0.722983113,-0.035018062,3.846359411,0.877131035,0.671265483,-0.026180065,4.879257327,-5.364108,102.2492,110.3483
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528084522.tdms,10,0.285727907,0.120151579,-0.0058449,1.296807982,1.330086441,2.798838804,-0.009202207,8.030135796,0.67348556,0.757762125,-0.017957895,3.874452765,0.784147225,1.288852188,-0.070258337,4.772197913,-5.364108,102.2492,110.3483
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,1,0.302754752,0.211077025,-0.016006913,1.469609062,1.244199112,0.622575837,-0.003572956,5.07050772,0.700370734,0.632822364,-0.020121593,3.897909725,0.745871969,0.388205681,0.032549497,3.307076787,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,2,0.306732555,0.065642022,-0.001244857,1.379429549,1.47177557,0.566774227,0.034459308,5.983072477,0.696590536,0.75162861,-0.023527556,4.134159637,0.854320751,0.292691822,0.016790718,3.610609201,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,3,0.291199373,0.032150554,-0.003908522,1.288574093,1.263335466,0.898112068,0.018053036,5.29550382,0.679341316,0.389736928,-0.012575849,3.369929285,0.730476876,0.623244195,0.018459883,3.521392035,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,4,0.293835788,0.057695639,0.019604368,1.234031104,1.342769771,0.594799413,0.027158984,5.908337373,0.681027443,0.535894228,-0.020028681,3.92110764,0.741009548,0.325690894,0.003841926,3.355612888,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,5,0.286221964,0.067545702,-0.003252508,1.332779552,1.374915229,0.64823573,0.054425127,6.038107508,0.677384482,0.404058772,-0.031666959,3.48553138,0.79872793,0.373765591,0.00650567,3.408360211,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,6,0.297089604,0.05678713,-0.036412144,1.672656054,1.329444466,0.754870737,7.49E-05,5.627960965,0.662437257,0.29218413,-0.030624041,3.363265911,0.769339936,0.25045039,0.012430733,3.496816826,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,7,0.29054401,0.125834729,-0.001477347,1.23149863,1.35971281,0.717794873,-0.008986199,5.667048056,0.686608212,0.433153942,-0.012946381,3.663093012,0.770282251,0.381878244,-0.018785491,3.024219846,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,8,0.291392935,0.080446384,0.013346836,1.20470354,1.382414864,0.205824081,0.045931242,6.463847538,0.655817842,0.19472663,-0.030289396,3.438370434,0.782694571,0.111005161,0.060638191,3.179031944,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,9,0.294466778,-0.010257161,-0.008147733,1.165351431,1.356936509,0.086258186,0.015592208,5.671064622,0.688199901,0.144256646,-0.019614023,2.980298749,0.80839667,0.280579713,0.009459195,3.146999503,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528085522.tdms,10,0.286584325,0.096583698,0.021554035,1.47850218,1.364423271,0.298252322,0.022500568,6.479357219,0.652956035,0.250414894,-0.050168733,3.37836652,0.830497015,0.274799972,0.029348615,3.801142932,-6.79833,102.7911,113.1227
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,1,0.299414518,0.097761563,-0.024947533,1.283071849,1.562647961,-0.145412041,0.024340382,5.490415942,0.706959856,0.656630923,-0.004667171,3.729427236,0.92822639,-0.144378415,-0.022085077,4.159572861,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,2,0.30662028,0.176218836,0.00517579,1.281796208,1.464301703,0.120516517,0.056112339,6.476533836,0.715464063,0.735139648,-0.020098182,4.183371661,0.843922791,0.132748646,-0.005371009,3.611305277,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,3,0.310399247,0.105709426,0.00665507,1.395587793,1.706761451,-0.354367876,0.013091115,5.830672564,0.711410305,0.72616439,-0.027237783,4.449199154,1.023324104,-0.283594784,-0.001605154,3.901140652,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,4,0.315815598,0.095424073,-0.016256803,1.312239384,1.563913981,0.30465145,0.022860335,6.166239913,0.729869786,0.76133937,-0.012284925,3.893990892,0.87638918,0.390313649,0.009923918,4.180473305,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,5,0.312225579,0.132511368,-0.031206077,1.347848656,1.587216858,0.000394061,0.004006554,6.514850605,0.711610628,0.944052858,-0.030648721,4.414120931,0.957192542,0.512210658,0.005247341,4.854127391,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,6,0.323475602,0.179387286,-0.032003248,1.372713231,1.565707485,0.49650548,-0.006102859,6.408049478,0.762416501,1.074803695,-0.029818061,4.571612919,0.893654404,0.671664493,-0.046783944,4.153725322,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,7,0.309133284,0.164984243,-0.003580978,1.49749526,1.263079476,1.310691551,-0.011332052,6.900886856,0.720054555,0.775216983,-0.026897348,3.789545671,0.742913821,1.56305636,-0.028164192,4.463831348,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,8,0.317878502,0.271014765,-0.020276601,1.595608924,1.600175174,1.813569634,-0.022948893,8.0376108,0.751687428,1.109077956,-0.011928485,4.212266538,0.921110103,1.86518494,-0.035626965,5.175834191,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,9,0.312223212,0.24446225,-0.019453597,1.353559997,1.237715226,1.538915909,0.009953131,5.987460621,0.752431926,1.454036551,0.014178795,4.441173393,0.761743179,1.500450353,-0.023121558,4.716862567,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528090522.tdms,10,0.314919247,0.346802634,-0.015435375,2.242965695,1.360012695,2.76874774,0.004807966,7.313020977,0.740529626,1.209615264,-0.012924157,4.355006581,0.815770842,1.815874802,0.013533571,4.943495473,-5.251293,103.9147,111.8568
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,1,0.307918929,0.240463282,-0.00058454,1.432199533,1.427602523,1.449889897,0.008831166,6.633408508,0.736608221,1.772002881,-0.016314631,4.410218239,0.811495559,1.790550581,-0.063527616,4.965185871,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,2,0.31302528,0.517786333,-0.060810078,1.72820299,1.422387219,1.367612304,0.080637021,7.265650362,0.7503208,1.60824307,0.01902527,4.828774196,0.840257725,0.832687732,-0.069325409,4.635360136,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,3,0.310580312,0.190195597,-0.022544486,1.429438249,1.335791518,0.71846966,0.029332985,7.322137215,0.712867426,1.099624232,-0.04349118,4.200586589,0.823606223,0.794372185,-0.074705678,5.111640888,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,4,0.322042974,0.269073949,0.012163726,1.500118575,1.591873905,1.558189137,0.095052183,7.563463541,0.752139277,1.727396163,0.024850802,4.740498811,0.934227818,1.143120051,-0.000546037,5.659943194,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,5,0.305098147,0.202770428,0.001233429,1.693475532,1.563440128,-0.289065187,0.048496979,6.235872856,0.703188461,0.821807127,-0.010534816,3.741389432,0.9099907,-0.162571272,-0.01749756,3.508437281,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,6,0.313195068,0.161485486,-0.019596726,1.504973353,1.416746868,1.641454421,0.06095861,6.888189401,0.732760186,0.785729118,-0.0127157,4.437127701,0.835939858,0.959190343,-0.014922533,4.425023816,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,7,0.306627451,0.029998281,-0.010495573,1.29609475,1.658001348,-0.228969488,0.045544097,5.565983266,0.718423564,1.07721332,-0.018653975,4.215066546,1.001665825,-0.092172846,0.04071057,4.62864607,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,8,0.307943557,0.005132248,-0.018738773,1.426290503,1.534111699,0.314355529,0.012285242,6.532354495,0.721251423,0.51169128,-0.011502319,3.525528164,0.907576701,0.554149398,-0.016118031,4.348213957,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,9,0.315044408,0.119507114,-0.022443885,1.612832731,1.667384223,0.195500247,0.010338551,6.610610062,0.714070462,0.796266253,0.00839692,4.400526588,1.002491363,0.411591392,-0.045143735,4.642126917,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528091522.tdms,10,0.303639646,0.087306755,0.005435855,1.514343273,1.659444883,-0.206239362,0.025923195,6.164977212,0.724098488,0.602951406,-0.013494045,3.742093047,0.962475076,-0.176700645,-0.05260516,3.968985041,-5.878152,104.3011,113.5351
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,1,0.316740949,0.112484057,-0.007437303,1.353579691,1.499880261,0.856440913,-0.019723729,6.384917833,0.728113403,0.653166614,-0.028356568,3.997948239,0.884711886,0.28062645,-0.057982806,3.576280057,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,2,0.304754972,0.15505417,-0.004447841,1.497852984,1.459608551,0.11870417,0.057039175,6.028011468,0.707087438,0.407317324,0.001006206,3.719278968,0.904827058,-0.183295894,-0.020642038,3.565071547,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,3,0.318234322,0.077513688,-0.009636623,1.517509286,1.478449674,0.411387291,0.007832919,6.641369892,0.756521137,0.637123156,-0.003804157,3.699268944,0.893177504,0.135240994,-0.043294819,3.623904495,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,4,0.31269861,-0.037226922,0.005172164,1.190442951,1.523384617,-0.310665346,-0.005394658,6.099956743,0.70277167,0.370106039,-0.016494968,3.628925276,0.943109921,-0.272707077,-0.016766514,3.499708097,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,5,0.31886956,0.21526581,0.009381324,1.569862155,1.526978229,0.010138383,0.051694134,6.453697451,0.733678033,0.603912668,-0.001838578,3.862175399,0.89369353,-0.126556469,0.008072609,3.448235618,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,6,0.305078858,0.221849762,-0.006224862,1.329455311,1.463595656,0.406342829,-0.000792943,6.755167063,0.719882885,0.846812846,-0.015214049,4.066930075,0.915948021,0.087649866,-0.013884341,4.554313316,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,7,0.309185715,0.189695632,0.009781771,1.394392367,1.457427141,-0.052382524,-0.013250465,6.295435465,0.719946394,0.542613769,-0.003673494,3.460683185,0.882644723,-0.303558799,0.069323444,3.380667746,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,8,0.310588282,0.244822699,0.006096425,1.449371828,1.528160714,0.583658048,0.03912615,6.854274604,0.726440819,0.954857502,0.008471746,4.891633478,0.912633169,0.724796217,-0.030455983,4.186431307,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,9,0.309353969,0.19563405,-0.024060769,1.603268968,1.296936873,0.113846658,-0.015485305,6.463706689,0.71282145,0.619198527,-0.015385313,3.639197669,0.788708564,-0.043558089,-0.001270205,3.600397996,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528092522.tdms,10,0.313352644,0.191298373,0.002556503,1.320690974,1.484256261,0.713783842,-0.060398058,6.620250826,0.735085632,0.987631811,-0.009087639,4.426166609,0.895463762,0.679956761,0.072573758,4.195152448,-5.902677,104.1612,114.6978
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,1,0.296848164,0.09324893,0.016812063,1.492231961,1.389717532,-0.137889689,-0.032022432,5.173223675,0.678456387,0.89123307,-0.014203357,3.658365082,0.848439862,0.321425049,0.032886775,4.230777873,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,2,0.30624562,0.111302348,0.014169031,1.353133619,1.544218482,-0.256186137,-0.004755633,5.371423434,0.718331942,0.924781504,-0.007112871,4.143332738,0.936634571,0.651998351,-0.004534056,4.916464728,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,3,0.307054903,0.144103476,0.005132754,1.402681026,1.465183454,-0.097485556,0.016283788,5.822761377,0.706337797,1.165882854,-0.005496106,4.217713996,0.887013422,0.29788233,-0.007799872,4.977196807,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,4,0.31658492,0.02336963,0.004438004,1.321636906,1.506146489,0.207774737,0.0202563,6.052778206,0.732430211,1.198546789,-0.024863854,4.259268657,0.885326046,0.83707091,-0.036139711,4.959059287,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,5,0.316834379,0.15795746,-0.013233633,1.599604739,1.451202031,0.125117758,0.025890719,5.473721707,0.759671152,0.857288697,-0.016846061,4.949357761,0.880836986,0.831970512,-0.002936415,4.59255988,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,6,0.317753905,0.04023091,-0.026552278,1.366440958,1.340416829,0.454950359,-0.015477709,6.273018345,0.751598677,1.138846914,-0.027819436,5.251537276,0.824014409,1.294714728,0.074988984,4.895737693,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,7,0.318639369,0.171902124,0.017071113,1.495803775,1.44762496,0.031080249,0.079783809,6.203150158,0.750331386,1.412743509,-0.029694507,4.980861822,0.854525693,0.313220183,0.022046428,3.994711797,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,8,0.321714143,0.245708962,-0.035474635,1.647574747,1.360994528,-0.066426003,0.004061759,5.520412211,0.768536222,1.062102565,0.005803042,4.823993199,0.824140401,0.689316089,0.026145975,4.182924886,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,9,0.313299426,0.073074028,-0.015305182,1.332014289,1.452534991,0.390854605,0.048637402,5.665303538,0.757122404,1.265558013,-0.045751542,5.46086243,0.900652974,0.503830672,0.045452942,4.311843015,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528093522.tdms,10,0.322648937,0.16976777,-0.038698146,1.409801888,1.386355418,-0.108870473,0.003652147,4.991619789,0.747758237,0.956125006,-0.002951088,4.536286589,0.791059202,0.717532611,0.067745345,4.948928696,-6.146946,104.8943,114.0764
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,1,0.305695025,0.192996427,-0.012062862,1.429917278,1.33566594,1.301605379,0.063783799,7.194620344,0.68749403,0.70989638,-0.011555067,3.79968792,0.782409444,0.93289635,-0.073056071,4.228298877,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,2,0.313258454,0.153964227,-0.012918961,1.243077341,1.669938534,1.203054095,0.12464215,7.958701825,0.704793729,0.313951158,0.009542953,3.336633764,0.953968862,1.123303982,-0.031599879,4.712222527,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,3,0.298989481,0.129039844,-0.017980286,1.286262085,1.447875445,2.047015686,0.166089625,7.686650686,0.669187439,0.507637627,-0.005712382,3.888062562,0.828930138,1.562033645,-0.077166914,4.855858928,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,4,0.29743295,0.193150876,0.017282823,1.352445345,1.472079285,0.710259848,0.100039831,6.903909558,0.664911138,0.268609207,-0.019909954,3.76418869,0.88007428,0.493863168,-0.038583928,4.397114083,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,5,0.284664943,0.166885885,0.020715858,1.67774325,1.387912017,1.99814539,0.122595889,8.189782873,0.664376513,0.518347853,-0.053655895,3.744083924,0.809554381,1.08211935,-0.083552038,4.918942415,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,6,0.298370849,0.167651298,-0.028703953,1.642706456,1.557079472,0.525908951,0.081222717,6.99607865,0.672217812,0.431790419,-0.008075849,4.193417593,0.896772419,0.179706018,-0.024958038,4.404560808,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,7,0.300786702,0.140592478,-0.02916283,1.64143538,1.288281666,2.026012148,0.02587873,7.365343689,0.679273682,0.322423216,-0.0155076,3.384767599,0.78835874,1.173860468,-0.034456473,4.038314567,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,8,0.298843476,0.039310949,0.001858043,1.259140092,1.614484279,0.361994585,-0.039275534,6.148742078,0.680486178,0.422907069,0.002482006,3.884006139,0.958267645,-0.122845044,-0.015279075,3.741342492,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,9,0.300002717,0.225757455,-0.017075515,1.452624303,1.638050236,0.815820245,-0.042455474,7.398911316,0.670821667,0.430482884,-0.013642952,3.330643562,0.952541672,0.122703746,-0.044922998,3.834484275,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528094522.tdms,10,0.297591661,0.178376138,-0.007904995,1.248683539,1.403541033,0.44002999,-0.068354126,5.946915103,0.684649225,0.335559905,-0.006095124,3.432200272,0.856802837,0.232214579,-0.054246808,3.635149692,-6.326469,104.0875,113.827
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,1,0.302349165,0.069997873,-0.021647152,1.280346972,1.29421871,0.005805181,0.029070782,4.679126306,0.713144682,0.659429892,0.011927585,4.2089165,0.773370469,0.088892472,-0.035395292,3.13974281,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,2,0.298429989,0.11092123,0.010203925,1.402891124,1.291865558,-0.108331726,0.018053319,4.524630957,0.706220379,0.379089973,0.01239947,3.67080996,0.814345843,0.265084069,0.000835185,3.394403213,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,3,0.302770157,0.192603722,-0.022872529,1.558169936,1.131082181,-0.046365607,0.027834741,4.185421001,0.714144799,0.681536884,-0.012156792,4.417654103,0.750950386,0.202376509,-0.061672956,3.331614804,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,4,0.305170508,0.110236436,0.008133703,1.346890036,1.237703575,0.06494842,0.070045838,4.720481794,0.717112756,0.296033806,0.007400168,4.05191827,0.785855195,0.397234333,0.044315254,3.769841494,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,5,0.30701266,0.158704015,-0.004390209,1.557522229,1.161423756,-0.033138695,0.061297698,4.175814049,0.730848519,0.574380722,-0.003252971,4.402334234,0.752600213,0.194366331,-0.068416485,3.245334588,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,6,0.309972304,0.269202508,-0.017097249,1.654049397,1.26150109,0.141836094,0.033571505,5.359819535,0.728705714,0.466960124,0.018932298,4.034716766,0.833005493,0.242571814,-0.02259384,4.101860743,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,7,0.297279428,0.085418052,0.014472036,1.297127913,1.34513423,-0.528117861,-0.002394604,4.160048113,0.689989434,0.418345001,-0.007109908,4.049498975,0.844184907,-0.024142343,-0.025988592,3.399214965,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,8,0.309330707,0.207624793,-0.010446277,1.587221435,1.193312087,0.155198371,-0.001742991,5.631003348,0.716878707,0.488855041,-0.037636707,3.853571008,0.762608887,0.352932266,-0.011394096,3.860100559,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,9,0.307979477,0.065468507,0.040083478,1.294188291,1.486711382,0.014953393,-0.00641691,5.550781834,0.702609398,0.364139567,-0.010093429,3.57195349,0.901700706,-0.137262444,-0.019980977,3.364122684,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528095522.tdms,10,0.302205158,0.105085492,-0.009427629,1.322306067,1.390994302,-0.029125558,0.028728028,5.273321971,0.698486085,0.528408828,-0.013229853,3.785460749,0.832241789,-0.050711055,-0.051980492,3.363769333,-5.84676,104.0273,113.1048
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,1,0.302425397,0.132948931,0.003096196,1.341667855,1.26260595,-0.022791999,0.01040421,5.071641827,0.693266638,0.34544536,0.003335685,3.528937339,0.757043219,-0.027171353,0.020704288,3.606254122,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,2,0.298333368,0.040446542,-0.010406915,1.200541749,1.175295126,0.702994556,0.080964667,5.890830885,0.683345707,0.501682034,0.004244384,4.058909661,0.699056421,0.588348258,0.066398142,4.079076407,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,3,0.289679141,0.017192409,-0.010232791,1.230509377,1.105269984,-0.022047609,-0.052768814,3.964288113,0.667445116,0.38679326,-0.02202155,3.543179998,0.705167463,0.191810666,0.017383006,3.72850416,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,4,0.297868016,0.110103844,0.012544664,1.414175366,1.303235151,0.415821362,-0.009292482,5.533940294,0.698153298,0.400291963,0.007024288,4.09332168,0.780898043,0.282681406,0.001835972,3.416745656,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,5,0.302468885,0.119696526,0.029456512,1.34214033,1.259925247,-0.088079065,0.089196492,4.418259722,0.708369209,0.48072862,-0.003947476,3.847635221,0.773924561,0.486171408,0.004808873,3.85273149,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,6,0.309567746,0.047275958,-0.008536804,1.284725879,1.298747862,-0.067871226,-0.042808932,4.807822788,0.734368802,0.387603135,0.000580168,3.922240484,0.809852445,0.046397346,0.064892254,3.778744624,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,7,0.302433694,0.062444602,0.013766018,1.30936398,1.382820272,0.194704815,-0.006926288,5.35596012,0.684297062,0.108157539,-0.037134929,3.267348045,0.849756276,0.123744021,0.02108583,3.465671503,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,8,0.310788273,0.024720179,0.025547233,1.325693126,1.533827328,-0.038190825,0.022668015,5.573009911,0.709700981,0.549683248,-0.049975197,3.950240431,0.910582619,0.101088471,-0.062575758,4.038760916,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,9,0.293624007,0.078849105,0.002173739,1.404457559,1.275355791,0.11070672,-0.056230224,5.185903742,0.709337713,0.536662378,0.00144455,4.296530559,0.794718869,0.373403669,0.080215973,3.785634903,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528100522.tdms,10,0.304005915,0.079642416,0.011915494,1.444584879,1.544747834,0.100784831,-0.036670837,6.43130843,0.693180411,0.420001837,-0.023023804,3.928635713,0.943030138,0.254767351,0.037691555,4.394521275,-5.705496,104.3685,112.3025
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,1,0.286490153,0.177512915,-0.008725408,1.436597336,1.208878749,0.321449524,0.074131631,5.166191751,0.665939212,0.551598908,0.020699914,3.53848027,0.751617551,0.649480517,-0.069428475,3.36393739,-5.561289,104.2949,111.6703
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,2,0.296236072,0.165704756,-0.005183285,1.414200751,1.194035298,0.435525373,0.038234081,5.2088014,0.665917579,0.677678379,-0.019473867,4.726237007,0.753492013,0.380462811,-0.067875804,4.2022897,-5.561289,104.2949,111.6703
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,3,0.29238034,0.335464925,-0.032285185,2.274285082,1.167357629,0.815279103,-0.002616404,5.63952566,0.692531107,0.754007396,-0.033200401,4.327991041,0.758629216,0.219714804,0.002013406,4.089254123,-5.561289,104.2949,111.6703
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,4,0.298102377,0.091409898,0.009242594,1.387114445,1.144781058,0.100195518,-0.013463304,4.917932918,0.711592978,0.681325226,-0.020698201,4.751235672,0.790412115,0.24741953,-0.082961673,3.932594329,-5.561289,104.2949,111.6703
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160528101522.tdms,5,0.300275827,0.084638517,0.000486187,1.278677048,1.235772832,1.213475729,-0.027478602,5.909906317,0.70982912,0.566595951,0.010091465,3.596369939,0.781752591,0.376094808,-0.026401413,3.482997792,-5.561289,104.2949,111.6703
